Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Baseline,IDD-Baseline,OCI-Baseline
23,0.704497379,2.114467126,0.686931486,0.364581595,0.139125501,0.335504323,0.84309358,147.9320707,1.044926642,83.72955201
23,0.491957199,3.070406834,0.682861632,0.279998379,0.274930811,0.792821131,0.766710321,225.0459306,1.234086946,127.3759967
22,0.684161981,2.673547238,0.693866422,0.369284687,0.160984682,0.767905531,0.657265552,220.2885069,1.204902547,124.6832949
21,0.798465415,1.89104908,0.715007157,0.185064681,0.205752346,0.833299294,0.597949513,243.8401615,1.003237072,138.0135314
20,0.656493082,1.982482759,0.766772316,0.322316602,0.162926553,0.689802097,0.640190805,207.7854689,1.078172787,117.6065754
21,0.458129235,2.109839827,0.5970589,0.282960656,0.14795222,0.406081751,0.58499831,173.2695431,0.97079869,98.07056137
21,0.502932833,1.455885879,0.317075729,0.264741325,0.294553078,0.45348413,0.832694049,182.1330336,1.137204769,103.087297
22,0.77025333,2.74315344,0.253669349,0.391585401,0.187064906,0.475425785,0.755543707,184.8567501,1.261431,104.6289205
23,0.659378364,3.367147375,0.263880075,0.294516076,0.135021346,0.62480807,0.732331147,195.0092259,0.989768278,110.3752218
22,0.470211585,2.584047811,0.221112015,0.262036296,0.103582404,0.785810671,0.592326381,234.0499475,0.878683258,132.4722703
20,0.252653453,1.153332545,0.427278895,0.276750003,0.144049511,0.536305813,0.805349147,193.1775669,0.807010439,109.3385029
21,0.380947419,2.561532474,0.293184674,0.213170058,0.122978164,0.636418019,0.753531506,208.8394146,0.74534494,118.2031087
24,0.684193988,2.100495726,0.33731564,0.395625775,0.110529104,0.512826045,0.708211383,189.6394408,1.111007708,107.3359235
20,0.202818994,3.433219216,0.504265341,0.230940825,0.102494131,0.750987509,0.656784667,215.4875231,0.748767828,121.9659381
21,0.375913841,1.522857748,0.256920781,0.172336169,0.241646754,0.454959111,0.851917075,180.4072545,0.844049614,102.110506
20,0.469295881,2.889853075,0.500364761,0.351578804,0.131792177,0.594651171,0.629960463,191.5389576,1.048932882,108.41105
24,0.779610737,1.593143142,0.703396313,0.26572321,0.208232817,0.623181834,0.731274251,196.2701798,1.077577349,111.0889218
23,0.258016362,2.783146213,0.389214633,0.160232186,0.192344708,0.304520025,0.677984314,155.5699382,0.802029238,88.052585
24,0.589566064,1.528443276,0.315300757,0.268558603,0.293328403,0.361550968,0.745881883,167.1503295,1.208242428,94.60708649
23,0.571368131,3.35342138,0.377756684,0.266075991,0.211342782,0.451447741,0.866831951,179.6688041,1.052027986,101.6925431
23,0.640310338,2.14615114,0.463822301,0.308553732,0.104670881,0.536121028,0.7073761,192.9136884,0.940867908,109.1891476
21,0.632726297,3.408548379,0.721000619,0.381312826,0.224765702,0.859433252,0.806933687,248.3523306,1.345939768,140.5674191
21,0.386229299,1.883453987,0.543806167,0.326656939,0.209639833,0.694708451,0.72661701,221.0925583,1.12968084,125.138388
22,0.29893564,1.527089491,0.598300867,0.221857341,0.297460582,0.718838077,0.850896326,212.3863646,1.058793578,120.2106824
23,0.364811084,2.92514193,0.414506514,0.175675976,0.211611764,0.371403561,0.833574203,153.4891921,0.829018671,86.87488272
24,0.546247266,2.107777672,0.533127397,0.3629817,0.154693382,0.487109283,0.883014634,184.9263857,1.077922861,104.6683343
23,0.478458633,2.69273388,0.635915585,0.344742836,0.110451269,0.836738315,0.557750004,243.3591056,1.086351777,137.7412538
24,0.220822798,3.124530342,0.547968628,0.301847787,0.225545136,0.346026061,0.839160734,150.1837719,1.076858229,85.00401492
23,0.764622379,2.66412193,0.201517416,0.23194987,0.269366997,0.557704268,0.61373429,186.9203216,1.181538786,105.796902
23,0.621970312,1.617694104,0.478343211,0.192648602,0.29924296,0.684015206,0.770462036,207.008459,1.092714282,117.1667878
24,0.368938174,1.9556416,0.310603752,0.17470798,0.139833888,0.5923668,0.749267225,201.2173805,0.720466885,113.8890374
24,0.77968303,3.450005177,0.397116533,0.366995517,0.16731034,0.990193587,0.790751486,255.4919483,1.236666008,144.6084428
20,0.630774333,1.932993098,0.247990449,0.329958943,0.270980675,0.852892649,0.747668379,248.2114202,1.286292543,140.4876638
20,0.307290426,2.282914539,0.683104193,0.329915448,0.158533503,0.665601919,0.63968378,203.5412166,1.027045121,115.2043286
20,0.734389446,2.759546058,0.483761492,0.155499357,0.103146608,0.442922649,0.598191634,165.2005386,0.680820127,93.50350484
21,0.736667792,2.097217704,0.667215908,0.376164049,0.185418359,0.441718274,0.895575139,178.8419192,1.161508494,101.2245263
24,0.218167758,1.612334509,0.417537255,0.260145586,0.215348839,0.473101952,0.732868328,171.1852996,0.969723352,96.8908796
21,0.669150431,2.460122221,0.488016467,0.195163597,0.181517734,0.354808838,0.712812152,151.6913937,0.855477204,85.85732882
20,0.659351174,3.356964145,0.55270425,0.198071506,0.191257147,0.820207719,0.699512446,228.23164,0.947592304,129.1791082
21,0.688292154,2.560380803,0.276697537,0.255166784,0.130675381,0.630581309,0.730255348,208.5348083,0.89844455,118.0307015
22,0.532679526,3.100088908,0.604431198,0.31753955,0.293791511,0.567086862,0.790399189,201.3159111,1.328411279,113.9448057
24,0.385316075,1.76351693,0.430565349,0.346156683,0.235696322,0.526480309,0.6203232,194.2575806,1.25865484,109.9497906
22,0.462257782,1.540823865,0.564749088,0.260660674,0.181505534,0.872498654,0.552823108,250.1159935,1.04110411,141.5656523
24,0.798009326,2.172836393,0.771614806,0.184540287,0.12672746,0.688965293,0.525597649,206.221206,0.861502879,116.7212026
20,0.649042678,3.452760329,0.746333676,0.198127169,0.15066933,0.592750046,0.565977578,203.780553,0.916564683,115.339793
20,0.667494074,2.14608151,0.239260438,0.319265668,0.294342624,0.862650606,0.697926557,250.4547477,1.346732102,141.7573872
21,0.597756529,2.585199284,0.432999814,0.186402053,0.164898532,0.312441824,0.716963319,156.8583361,0.812829468,88.78181822
23,0.764767676,2.878943606,0.661079321,0.196733859,0.125409366,0.468810469,0.823553427,168.3957634,0.775418062,95.31200209
20,0.332185631,3.286989436,0.517373463,0.312159903,0.250665373,0.426640774,0.804925104,177.5166676,1.164298093,100.4744339
23,0.707987191,2.082444925,0.45695777,0.38674921,0.266207876,0.836225614,0.73730377,245.5213783,1.433348363,138.9651001
21,0.313147083,2.079328308,0.353997963,0.295808476,0.254806341,0.878921283,0.758420772,238.9299529,1.138394723,135.2343534
21,0.577512674,1.632921013,0.334260316,0.160116775,0.293673489,0.864088739,0.855840379,248.4072246,1.003071652,140.5984891
23,0.677592388,1.142202326,0.528171605,0.276516374,0.201496297,0.717224077,0.688430956,224.4270498,1.080003461,127.0257102
20,0.783864104,1.864159682,0.439174381,0.336440575,0.234482552,0.486113267,0.839868814,174.5555848,1.175117138,98.79846097
22,0.644286303,1.201616939,0.634726727,0.31158559,0.153247019,0.540305174,0.504298536,196.1213031,1.077044071,111.0046576
21,0.704953684,1.595174623,0.469209506,0.359519046,0.26987794,0.800256228,0.811748617,239.4010019,1.332922508,135.5009671
22,0.369584309,2.498055333,0.309525079,0.311703106,0.20273115,0.402916354,0.868532367,171.8618452,1.038758253,97.2738044
24,0.443734103,1.188462862,0.316298298,0.306129839,0.131615033,0.996315018,0.534148792,269.4562133,1.024567856,152.5122167
23,0.644856054,2.716962974,0.211963039,0.364556642,0.181371555,0.701104425,0.780269189,208.613415,1.170465828,118.0751929
24,0.442673992,3.326128367,0.3536666,0.169134434,0.219998723,0.646508865,0.876603118,198.1851475,0.877402151,112.1727935
20,0.790412557,1.526355648,0.683574505,0.25563125,0.176971089,0.864887978,0.835022056,247.6439117,0.972594563,140.166454
23,0.494438078,1.792025424,0.675717334,0.283354146,0.178111584,0.852543646,0.645079629,233.8332779,1.041385754,132.3496353
20,0.76754693,2.091733198,0.409645942,0.227283127,0.212146319,0.856191326,0.895851294,246.1623167,0.975414358,139.3278712
20,0.432188127,2.382664799,0.284884118,0.180411171,0.106224708,0.495244317,0.871966251,171.9861477,0.580866185,97.34415958
20,0.218559294,2.276671193,0.342811611,0.217807787,0.184850921,0.789240612,0.803678667,234.8327908,0.835535498,132.9153596
20,0.388567309,2.604682842,0.79531783,0.275194846,0.243706759,0.603641522,0.874252227,205.8921668,1.078293801,116.5349664
22,0.551622687,3.028620558,0.739937673,0.388023313,0.187513761,0.815485696,0.836896073,240.0737406,1.256025066,135.8817372
21,0.338759063,2.201585817,0.359183538,0.16653062,0.268120538,0.599379247,0.572764359,206.2479681,1.006330941,116.7363499
24,0.506937698,1.469094897,0.65120957,0.374683781,0.10533268,0.349023914,0.858883502,161.6548822,0.973301221,91.49666333
22,0.759727119,1.585534509,0.400365383,0.15369939,0.149625427,0.956797172,0.552439761,250.0901644,0.815882135,141.551033
23,0.293223396,1.242619887,0.251676105,0.389316274,0.276895704,0.388633215,0.648822956,160.1088253,1.323632301,90.62159514
23,0.62281792,1.584006904,0.657823422,0.244539947,0.192783216,0.329116234,0.749690125,160.1872288,0.964176917,90.6659715
22,0.744450719,2.393080703,0.379664505,0.196154115,0.251726913,0.333396396,0.533950685,150.4003388,1.07408452,85.12659177
24,0.647967068,2.821144839,0.709530012,0.175324684,0.255061592,0.729680393,0.826482664,213.2577485,1.011478092,120.7038857
20,0.350444595,2.820830631,0.274290293,0.206779253,0.144504248,0.391845547,0.563884162,170.4492639,0.811156504,96.47428335
21,0.236470574,3.420300323,0.308574573,0.295959445,0.176442396,0.692612356,0.663290961,220.0004217,1.040809272,124.5202387
21,0.701611107,2.469263423,0.696721366,0.303411737,0.273111671,0.475803666,0.859456275,173.2199189,1.212778293,98.04247412
23,0.224472411,1.165237745,0.56952096,0.320296155,0.119394634,0.807224909,0.716729329,237.3269652,0.921657675,134.3270623
21,0.690807705,2.778986085,0.780560484,0.346360325,0.213057225,0.564987089,0.514334409,201.6084898,1.319128363,114.1104052
20,0.780644948,2.504142398,0.72787782,0.385063204,0.147668936,0.776198704,0.742182501,233.9921996,1.193458138,132.439585
22,0.505878589,1.284534501,0.2285365,0.318722396,0.231738003,0.801376187,0.79724552,225.5862927,1.126468665,127.6818417
23,0.725366144,1.636675184,0.452267695,0.2474192,0.215343497,0.914725203,0.853170063,243.1496056,1.022488056,137.6226768
21,0.302601217,3.319770113,0.438013899,0.359728904,0.12358615,0.805570684,0.770427201,224.8488946,1.00826534,127.2644743
21,0.573672409,2.529169052,0.489565969,0.171739366,0.189192072,0.400089854,0.781524486,158.5184177,0.80379843,89.72142442
22,0.667231541,2.503118088,0.301100473,0.339360946,0.250739551,0.974070412,0.882333992,266.4920631,1.280966776,150.8345077
24,0.429695361,1.292042196,0.242583329,0.359370462,0.122203366,0.492879006,0.583083933,186.953299,1.035826969,105.8155672
21,0.446041783,3.289440497,0.564991605,0.237013588,0.239375505,0.676025891,0.699862551,218.0887665,1.098828014,123.4382418
21,0.428506393,1.828401334,0.402169261,0.323787512,0.26633022,0.452370976,0.874750364,181.4324972,1.179470633,102.6907934
20,0.402986947,2.903074229,0.41604481,0.151050444,0.232367919,0.47636215,0.787892133,184.3283604,0.84723715,104.329852
21,0.517153095,1.676332752,0.449076742,0.273614701,0.157373508,0.811140846,0.735410869,226.2374638,0.922032898,128.0504045
23,0.714494804,2.684367943,0.265651973,0.214933414,0.155294657,0.659286932,0.868776716,212.3824819,0.856856335,120.2084847
22,0.444734731,2.894364084,0.739283612,0.374932738,0.265354928,0.327055633,0.523115544,150.9866601,1.396360309,85.45844961
24,0.447818203,3.352533126,0.71594188,0.160355363,0.172450783,0.732562187,0.769605053,224.7300217,0.845947958,127.1971923
22,0.296814225,3.095656333,0.424130838,0.235513528,0.146215195,0.664167409,0.761712998,213.7672125,0.850149173,120.9922423
23,0.603024515,3.046298581,0.728006535,0.321340178,0.110732431,0.327236583,0.513776498,147.6187049,1.031399599,83.55218696
24,0.742307908,1.539540217,0.726303801,0.384146613,0.198803082,0.336123,0.81983839,149.2837459,1.212771044,84.49460018
22,0.540536658,1.964658277,0.585904795,0.17991898,0.141104115,0.609421798,0.647628886,192.762199,0.761511813,109.1034046
23,0.516131106,1.505044075,0.670334593,0.312991924,0.132364654,0.745628108,0.666773761,228.0331704,1.006338032,129.0667745
21,0.575719652,1.544291218,0.277731986,0.213566581,0.200648419,0.831120234,0.85354756,241.689461,0.892245436,136.7962349
21,0.647487857,2.671582427,0.689413754,0.396979281,0.262566303,0.671780952,0.657609298,206.8321602,1.437449546,117.0670027
24,0.302454569,2.332718988,0.616756221,0.155581381,0.290020126,0.483176677,0.770023674,186.035846,0.996326089,105.2962888
20,0.442329997,2.532072434,0.526142295,0.163851906,0.227968227,0.954472812,0.701785055,263.1916563,0.928077692,148.9664774
20,0.729200486,1.716138044,0.623930441,0.176461327,0.278919312,0.806094022,0.731848182,240.0418758,1.059822919,135.8637017
22,0.646552298,1.593369936,0.217533058,0.174737624,0.24123325,0.914045876,0.622142022,256.9969075,1.009199139,145.4602496
23,0.318081045,2.082251695,0.259291695,0.298322444,0.287867921,0.576809182,0.869071823,201.612683,1.191814714,114.1127786
24,0.355482183,2.860344467,0.702534713,0.238663004,0.254646442,0.852626485,0.860228637,233.2525875,1.082994504,132.0209645
21,0.258969008,2.921058053,0.347231292,0.374656186,0.115277701,0.803392244,0.650807699,225.1083869,1.030747948,127.411347
24,0.43824748,1.831977254,0.240924377,0.28398677,0.270086491,0.672801099,0.504847656,206.4779413,1.249162486,116.8665148
20,0.534899645,2.481633551,0.772323812,0.38614664,0.164673922,0.844291138,0.755583289,232.6573558,1.171100801,131.6840634
22,0.362570801,2.887265758,0.216747841,0.167577518,0.145558001,0.986618117,0.501189864,254.9482871,0.81444572,144.3007305
20,0.417791256,3.444067194,0.430166587,0.208655822,0.186245064,0.697123556,0.637001994,208.2662928,0.919940244,117.8787217
23,0.415534389,1.62487031,0.582619853,0.184469755,0.259982437,0.930196135,0.721574301,246.7415433,1.002913275,139.6557135
24,0.660499793,3.136376564,0.533623628,0.227813398,0.244584085,0.465543673,0.597645891,184.0208971,1.161189294,104.1558277
24,0.451365511,1.491760685,0.559319716,0.204958771,0.242685058,0.710005152,0.53751002,211.4958383,1.053060761,119.7066445
20,0.386186752,3.209492988,0.602004162,0.297041014,0.232665893,0.734362003,0.652949417,228.4231913,1.185688028,129.2875262
23,0.302558115,2.591974957,0.278008796,0.323037216,0.201666386,0.462523158,0.515293591,183.6091626,1.172409008,103.922786
22,0.383222247,2.954090053,0.298556232,0.261733696,0.179443702,0.788597655,0.66382869,222.9019052,0.990505179,126.1624783
20,0.38525086,1.976222737,0.713130611,0.349658041,0.207666149,0.87103934,0.790338424,249.8419292,1.166834124,141.4105319
24,0.346334609,3.484319173,0.560715178,0.326145759,0.197698098,0.515242952,0.510381768,192.3361554,1.225349097,108.862264
23,0.686023335,1.301119152,0.476106442,0.189358114,0.199818031,0.902358552,0.52368787,254.9766208,1.00049553,144.3167674
23,0.247751185,3.04422855,0.651944337,0.167619686,0.287104818,0.386013224,0.817015318,157.3748636,0.974035604,89.07417282
24,0.328335166,2.778351792,0.604633183,0.323770326,0.105263226,0.395436059,0.574498797,158.0229729,0.955342923,89.44100267
20,0.484022123,2.424868828,0.442804252,0.286139127,0.153231197,0.360493695,0.678008884,165.5642761,0.944828546,93.70938027
21,0.648186554,2.645443116,0.794698594,0.205227623,0.230608869,0.798750851,0.669934678,225.6705048,1.045992311,127.7295057
21,0.45603176,1.643751525,0.464543243,0.171943576,0.175779163,0.93220312,0.702486086,258.3704783,0.818651813,146.2376907
22,0.239075576,1.600645573,0.245934392,0.271066364,0.146368813,0.667199167,0.623781298,202.6176003,0.874075897,114.6815618
23,0.641492194,2.956746214,0.615796133,0.310005002,0.29602934,0.943818917,0.699566343,263.2918244,1.411649524,149.0231726
24,0.384336351,2.749740841,0.575982476,0.229665872,0.271264829,0.907057573,0.824155379,242.6223767,1.110819093,137.3242652
21,0.705246044,1.125554566,0.612487161,0.297279767,0.244526753,0.808699173,0.894537538,239.4398677,1.139388785,135.5229651
23,0.267452901,3.306456855,0.360831048,0.269928893,0.166813337,0.415030199,0.698583171,173.7760271,0.960986153,98.35723134
21,0.37155014,1.183972763,0.656230885,0.270743787,0.28063707,0.688728924,0.824015786,207.983726,1.104879876,117.7187889
22,0.497458749,3.116730585,0.347228149,0.250133913,0.267381995,0.333321005,0.558113132,150.7086155,1.173690114,85.30107636
24,0.77350409,1.83345806,0.464768546,0.348750725,0.26656967,0.559246945,0.73630363,199.858413,1.356340765,113.1198617
22,0.646018347,2.924725842,0.261915018,0.281953056,0.219567216,0.669433574,0.875666267,203.0929654,1.07655912,114.9506184
20,0.389202868,1.72636923,0.235192159,0.353435508,0.227139014,0.609449187,0.767093549,207.3339207,1.169269326,117.3509991
20,0.232782128,1.906936055,0.629079373,0.366738916,0.100763988,0.507862702,0.631040391,189.3375688,0.964690624,107.165064
24,0.241669552,1.869790571,0.364008635,0.349363915,0.130507774,0.599717457,0.894777442,189.9165371,0.919452415,107.49276
20,0.411718433,3.251524215,0.732804759,0.280470891,0.281681864,0.452204296,0.873548737,169.2805329,1.150420242,95.8127816
21,0.297444891,3.109118843,0.744246065,0.351164117,0.2204856,0.384682573,0.777434381,157.8973694,1.160926814,89.36991108
21,0.383088149,3.25589549,0.227275867,0.236271791,0.196425344,0.373662669,0.629348171,155.4976327,0.951941819,88.01166012
23,0.371456257,3.030759362,0.343790502,0.393532784,0.223209769,0.480050776,0.633307537,174.237053,1.304619635,98.618172
24,0.620336344,1.515014194,0.493040714,0.240932693,0.226378063,0.832018189,0.54088628,244.0571092,1.13814003,138.1363238
