Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Mid-future,IDD-Mid-future,OCI-Mid-future
23,0.241400949,1.630616955,0.385180545,0.33703894,0.16479329,0.729357241,0.797564433,261.0456135,1.674471723,96.82181806
22,0.272896839,2.388319093,0.509010873,0.291427678,0.208120929,0.72878469,0.526494301,262.200926,1.956993288,97.25032347
24,0.41838047,2.982205799,0.67104003,0.181429835,0.266776971,0.728752225,0.676936486,263.919489,2.062175001,97.88773845
24,0.374798942,2.639862899,0.734220677,0.193988296,0.132541953,0.728618794,0.622812978,260.1886354,1.079921681,96.50396488
20,0.414585095,2.231010414,0.230319397,0.196310183,0.226271391,0.728550173,0.517513837,262.3640119,1.806791781,97.310812
21,0.745143232,1.268262512,0.583295058,0.201913735,0.28256243,0.728353609,0.802184048,280.6256146,2.300880128,104.0840404
22,0.610827472,1.952917431,0.628931585,0.322296887,0.114458722,0.728198052,0.577459678,259.7632765,1.456399916,96.34619924
21,0.530389509,1.602873976,0.688168471,0.158094645,0.118541962,0.728050109,0.882818052,278.5796527,0.867573482,103.3251932
20,0.557518603,2.064179554,0.359025128,0.223556776,0.261848335,0.728046836,0.733173713,263.2834431,2.175115619,97.65182906
20,0.47658704,3.075072183,0.792166309,0.23219425,0.276037993,0.72716242,0.876616904,280.8960315,2.195821478,104.1843381
23,0.238082296,2.915828974,0.45723643,0.197441405,0.100976664,0.727023563,0.888489635,258.0948469,0.760274244,95.72737871
23,0.560536654,2.388066598,0.721159216,0.314852955,0.128009994,0.727010884,0.605795497,278.8700356,1.474245104,103.4328962
24,0.664579077,1.796872044,0.37075741,0.206400136,0.248733334,0.726910032,0.780536507,262.0914546,1.984346817,97.2097205
23,0.787120982,2.202533572,0.297243451,0.216983315,0.25763553,0.726796234,0.530467075,280.8155696,2.265665754,104.1544948
20,0.640464522,3.145931691,0.739010094,0.300501356,0.299457986,0.726779261,0.577530269,281.4837877,2.747227098,104.4023369
22,0.65862751,3.073380187,0.487761286,0.387722873,0.273071071,0.726617212,0.657438121,263.2168827,2.774354592,97.6271418
22,0.639550206,2.698126391,0.730588141,0.228945798,0.171200683,0.726543808,0.54022289,279.2584023,1.589136143,103.5769414
24,0.696093634,1.151517927,0.453148913,0.212249739,0.251995465,0.726263881,0.767021679,280.1327969,2.132299887,103.9012544
21,0.707706187,2.067207692,0.640464611,0.296392484,0.297424608,0.726093765,0.829284815,280.6268629,2.638928429,104.0845035
23,0.656912847,2.87070469,0.607172965,0.266498876,0.214116648,0.726025932,0.673345784,279.5436021,1.934339906,103.682722
21,0.720343202,2.587774454,0.353734237,0.199647415,0.217845108,0.725882343,0.550134896,261.7340517,1.803486626,97.07715976
24,0.670444201,2.758172148,0.631174804,0.337775136,0.180014418,0.725760485,0.843857707,279.1082852,1.915553984,103.521263
23,0.301671995,2.897670581,0.38689196,0.241339963,0.184338733,0.7256737,0.885193115,279.0494308,1.530650325,103.4994339
22,0.672172984,2.811839555,0.344081279,0.357047877,0.284638961,0.725617263,0.839371764,262.6902171,2.704741412,97.43180152
22,0.231678044,1.583280287,0.714105098,0.321129382,0.210900364,0.725614701,0.795053632,261.2159552,2.000997833,96.88499779
24,0.566361327,2.554830935,0.685131657,0.246087257,0.27686324,0.725592979,0.641881431,262.5063117,2.356464608,97.363591
22,0.497279997,2.693042556,0.756534889,0.253100092,0.217412868,0.725559503,0.753156332,279.645186,1.894726977,103.7203995
21,0.405685221,3.260400526,0.764559456,0.171844692,0.215297632,0.725003342,0.60044159,261.3648625,1.610428806,96.9402275
23,0.234843636,1.262725373,0.314281599,0.252208138,0.186812767,0.724695413,0.728675709,278.9171656,1.586929013,103.4503767
22,0.514419914,2.192595528,0.748967391,0.289841852,0.287548205,0.724684143,0.580196678,281.1055779,2.615795955,104.2620588
24,0.647748703,1.591043504,0.770310518,0.278740139,0.125730236,0.724654706,0.587409128,278.059486,1.414834106,103.1322634
22,0.409490419,3.140934453,0.314339754,0.196934688,0.258898904,0.72462983,0.594098229,280.6979135,2.066650014,104.1108561
23,0.702465464,3.475310522,0.244867924,0.274376944,0.216629579,0.724446032,0.517165034,261.6053635,2.025324044,97.02942934
22,0.78001369,1.761657799,0.249139247,0.285429085,0.15838577,0.724412485,0.519302109,260.3072717,1.699723631,96.54796706
20,0.256163653,2.135872562,0.300387986,0.269934024,0.145493208,0.72413657,0.743249429,259.8579279,1.343734118,96.38130546
21,0.201342896,2.915311086,0.541604344,0.281686899,0.29773774,0.723931237,0.549418671,262.4156129,2.475836091,97.32995083
24,0.347314767,2.756006192,0.32375861,0.352544589,0.200788338,0.723560017,0.817505235,278.8127315,1.960883157,103.4116421
21,0.342489591,3.452248601,0.344380242,0.380067977,0.298506422,0.72333482,0.727746766,281.0021327,2.760791385,104.223691
21,0.337899905,2.490647551,0.402154303,0.364044885,0.225426395,0.723332229,0.576131623,261.6598167,2.235473535,97.049626
24,0.781435747,2.42118435,0.302365789,0.366539322,0.1600238,0.722976622,0.834883824,278.3070004,1.897824966,103.2240665
23,0.300189047,1.142114916,0.536145798,0.335756446,0.174854841,0.72263747,0.626278478,278.3240063,1.803202134,103.2303739
24,0.567265675,2.351852129,0.34123601,0.177384579,0.113645612,0.722502578,0.57873967,258.6546835,0.951050066,95.93502213
23,0.607980504,1.53392913,0.222240732,0.344768202,0.284407546,0.722090817,0.610045797,280.3177654,2.757004232,103.9698592
20,0.779440511,1.499873645,0.503384589,0.278042575,0.115982237,0.721890123,0.51772297,258.9145225,1.327889457,96.0313964
22,0.663622694,2.840190089,0.648177243,0.218484211,0.202819518,0.721613371,0.635698949,260.9737144,1.762673211,96.79515066
20,0.534516195,3.498910259,0.46702065,0.232395886,0.159931101,0.721189813,0.51446751,260.2327215,1.462228032,96.52031639
23,0.599744467,3.122179999,0.52350167,0.355500033,0.125673142,0.721110935,0.864611396,257.9526073,1.504964639,95.67462204
24,0.204536386,2.03034516,0.742034511,0.36462951,0.235344505,0.721013219,0.753905191,261.3129117,2.306648987,96.92095894
20,0.363104963,3.480229043,0.272092551,0.374043453,0.272985258,0.720982603,0.643567991,262.0308006,2.665279641,97.18722395
24,0.594545013,1.242248918,0.492887367,0.284149457,0.172138203,0.720856216,0.512498707,260.4448752,1.7441591,96.59900421
20,0.456881133,1.226361067,0.544466188,0.21995129,0.148659081,0.720720972,0.67685096,277.913466,1.31641626,103.0781046
23,0.360494862,1.507483022,0.677362995,0.389982026,0.131540058,0.720601387,0.505502094,278.4802788,1.647681141,103.2883354
24,0.564790856,2.939099962,0.742275791,0.388903819,0.150148357,0.720462839,0.569296732,278.2987213,1.819321623,103.2209957
23,0.49357889,1.632858994,0.731973257,0.32324569,0.243376647,0.720398615,0.506370771,280.1553956,2.33044832,103.9096362
20,0.702195023,2.837447625,0.260983418,0.290706244,0.149897935,0.720368217,0.662308831,259.820635,1.591610322,96.36747352
24,0.201394299,1.47178756,0.743883432,0.27154182,0.104363777,0.720319107,0.586325245,257.9737446,1.111911102,95.68246187
23,0.5,3.2,0.6,0.3,0.3,0.72,0.89,280.4186683,2.613322083,104.0072841
22,0.6,1.8,0.7,0.4,0.2,0.72,0.89,279.2832467,2.0154827,103.5861562
23,0.5,3.4,0.5,0.2,0.2,0.72,0.71,260.2002717,1.41323678,96.50828076
24,0.6,3,0.7,0.2,0.1,0.72,0.68,256.6090069,1.380813354,95.17628065
25,0.7,1.7,0.5,0.2,0.1,0.72,0.65,256.4088769,1.079369427,95.10205243
20,0.719723197,1.366385677,0.692205938,0.330538396,0.145833116,0.719980542,0.568340631,259.2859025,1.715038985,96.16914124
21,0.283875242,2.076941067,0.351225941,0.150112402,0.186067794,0.719872014,0.768684288,277.9674525,1.356455891,103.0981281
24,0.428408699,1.108668097,0.434722943,0.328246386,0.198353222,0.719822661,0.697575296,259.905109,1.961142378,96.39880491
21,0.691861154,1.522284855,0.559520347,0.226310501,0.291381414,0.719703717,0.785047376,280.1033569,2.398132419,103.8903351
20,0.382268599,1.475436343,0.283106918,0.202668504,0.287193097,0.7197036,0.660652657,279.9795767,2.26461803,103.844425
20,0.397523248,2.943803857,0.790597742,0.395882825,0.205909589,0.719616206,0.773086597,259.8344965,2.164274309,96.37261474
20,0.40253887,1.330229554,0.425328142,0.330216973,0.133738688,0.719596708,0.695143402,277.4820748,1.491202544,102.9181015
24,0.683879171,2.158654452,0.751184057,0.29153259,0.272230188,0.71913578,0.842633388,279.6206892,2.502678281,103.7113136
21,0.335442536,3.217186298,0.381899822,0.340391042,0.114024912,0.719053251,0.833571211,276.753009,1.29385577,102.647691
24,0.268479611,1.560016177,0.758297464,0.24187719,0.293255634,0.71897511,0.563050894,261.1749196,2.427782339,96.86977767
24,0.687633806,2.492327879,0.552390149,0.316414289,0.282484241,0.718864753,0.761340494,279.924711,2.584984914,103.8240753
22,0.29893564,1.527089491,0.598300867,0.221857341,0.297460582,0.718838077,0.850896326,260.5750608,2.308897976,96.64729006
23,0.700059072,1.928373977,0.213514726,0.236940359,0.181818247,0.718787464,0.658230487,259.8645125,1.684563567,96.38374769
20,0.64168353,2.554368332,0.717743684,0.301282826,0.172989996,0.718626686,0.675284522,259.7508798,1.738787273,96.34160131
23,0.469664187,1.607292493,0.481400337,0.336107427,0.25950648,0.718290558,0.563620254,279.9793988,2.504181536,103.844359
24,0.72170411,3.031626567,0.735842671,0.387135299,0.284200712,0.718062835,0.628357563,280.6047202,2.885222411,104.0762907
24,0.574953307,2.302488825,0.759578414,0.36208067,0.208531667,0.718008148,0.643115512,259.8661144,2.207158839,96.38434182
21,0.795485624,2.433293821,0.694479848,0.247987817,0.121452953,0.717735226,0.719150282,276.884221,1.222059107,102.6963576
20,0.655449612,2.267483886,0.690883304,0.301746695,0.152508773,0.717716192,0.719464534,277.1110946,1.641860285,102.780505
24,0.748323438,2.900027747,0.273449844,0.234172188,0.271465327,0.717602946,0.59098446,260.9455942,2.337960341,96.78472088
21,0.494969325,2.972719697,0.741957247,0.270269395,0.149594783,0.717419453,0.753805584,258.7788381,1.407419957,95.98107106
21,0.574542169,2.274980279,0.302277204,0.370286957,0.28328718,0.717381929,0.77582986,260.5612294,2.691927717,96.64215998
20,0.699766317,2.976400828,0.376835293,0.332274605,0.110807779,0.717293367,0.581341031,276.8914577,1.395673872,102.6990417
23,0.677592388,1.142202326,0.528171605,0.276516374,0.201496297,0.717224077,0.688430956,277.9695465,1.923514925,103.0989048
20,0.500877791,1.972330966,0.428566025,0.344806437,0.15242468,0.71719552,0.578432518,277.0671892,1.700325645,102.7642205
20,0.721815723,2.957585001,0.67325754,0.225974467,0.164013625,0.717093299,0.823243694,258.6289681,1.476329427,95.92548428
22,0.396118372,2.585236796,0.460752993,0.267673304,0.263398988,0.716979985,0.711180918,260.6122538,2.223816572,96.66108492
20,0.313088124,3.416790121,0.357813855,0.304393358,0.22294027,0.716767758,0.562902849,278.6725775,2.061107781,103.359659
21,0.272277117,1.629529615,0.251252912,0.170845024,0.258591297,0.716557032,0.663374845,279.4146904,1.923905937,103.6349087
24,0.755111863,2.35532441,0.574082552,0.170957218,0.131390652,0.716428604,0.823834288,257.2459619,1.12271609,95.41252726
22,0.414672691,2.81721844,0.670533892,0.278189052,0.271345649,0.716418749,0.785183054,279.6401735,2.319034197,103.7185404
22,0.400014502,1.695688548,0.525546281,0.310868062,0.178394819,0.716331347,0.798272701,277.0903529,1.75928834,102.7728119
24,0.430676307,1.358712791,0.365273719,0.270759895,0.176971178,0.716030259,0.553508009,277.0049963,1.708737347,102.7411531
20,0.242940589,2.751138892,0.624620824,0.278121402,0.140365365,0.715944423,0.880254316,258.0608002,1.286173415,95.7147508
21,0.342252952,2.778111242,0.73988044,0.260283594,0.148673539,0.715756236,0.812840931,258.5363335,1.366650126,95.89112611
21,0.393470071,1.479127275,0.407799977,0.242915289,0.277284845,0.715350595,0.743963011,279.3729088,2.248186769,103.6194119
24,0.730895694,2.736312422,0.32534907,0.22621145,0.229184161,0.715174632,0.523786005,278.8172052,2.030469524,103.4133014
22,0.51109268,2.706263217,0.212350509,0.267200838,0.142968384,0.715067124,0.628830147,276.631215,1.432053692,102.6025176
23,0.223544294,2.69533186,0.650072125,0.36680576,0.161946325,0.714917895,0.630066227,276.7000927,1.820134275,102.6280644
22,0.548695567,2.050427369,0.428709603,0.33823229,0.209727102,0.714914696,0.622389547,277.9605294,2.150582555,103.0955603
24,0.60556681,1.134729434,0.478997554,0.32868359,0.225240254,0.714868255,0.508722725,260.1164515,2.246959919,96.47719185
22,0.656076142,3.131141034,0.39293117,0.225341803,0.136773113,0.714769579,0.61492365,257.7134467,1.28007899,95.58591737
24,0.382552116,3.217594959,0.68312053,0.277902313,0.241576756,0.714678813,0.845932367,278.5945342,2.073709676,103.3307127
23,0.288701197,3.294024458,0.255668181,0.361563246,0.197928753,0.714376407,0.515712797,259.8034146,2.021751758,96.36108647
22,0.388873136,1.397130521,0.480218694,0.384805163,0.276120231,0.714334404,0.54738213,279.7645915,2.764958979,103.764687
22,0.210231796,1.652919882,0.366934459,0.215753836,0.164686909,0.714127592,0.883973292,257.4538608,1.320334023,95.48963698
23,0.46546588,1.871478018,0.691266227,0.295241791,0.120717492,0.713860181,0.617137148,275.829734,1.34120939,102.3052483
20,0.763548891,2.874118717,0.339491422,0.188738372,0.104574858,0.713730474,0.876123275,275.4864598,0.871382885,102.1779279
24,0.524109976,2.766086237,0.372924667,0.288257817,0.225178633,0.713653809,0.785518457,259.0907965,2.074951376,96.09677641
23,0.31142394,3.20001257,0.713138891,0.291846115,0.144105777,0.713486734,0.71454913,257.8349977,1.453474571,95.63100065
20,0.569362469,2.498328195,0.413911449,0.359724655,0.169498285,0.713354807,0.745332708,258.5171627,1.870181435,95.88401565
23,0.638120508,1.625681859,0.498263384,0.271347288,0.105539793,0.713127475,0.744332672,275.3106792,1.181126829,102.1127309
23,0.578807304,1.482793387,0.397802812,0.259507942,0.152444965,0.713017447,0.577695592,276.4087971,1.52339723,102.5200228
21,0.592860158,3.036499762,0.720586728,0.379120434,0.281362842,0.712977619,0.582879462,260.2983373,2.787917945,96.5446533
23,0.629450536,3.087480678,0.773715257,0.308538679,0.269888766,0.712958825,0.792230143,279.1855735,2.484209649,103.5499292
24,0.791860068,1.584041726,0.559538397,0.267318017,0.141511476,0.712931649,0.877191404,275.8028106,1.406852741,102.2952625
22,0.341379031,2.539687257,0.278549609,0.256674193,0.193048208,0.712884083,0.760919705,276.2895044,1.619816484,102.4757772
24,0.789232017,3.065854334,0.498589661,0.276766955,0.1705782,0.712772086,0.635185945,276.4218354,1.744127436,102.5248588
20,0.329085578,1.480020679,0.347733553,0.295886657,0.264657369,0.712691595,0.854925325,258.9954888,2.316515937,96.06142678
20,0.714470907,1.428770629,0.610374448,0.194422768,0.227949351,0.71248009,0.630799303,258.8263665,1.88928647,95.99869932
21,0.219282447,1.453061972,0.649036184,0.251713374,0.184223099,0.711929824,0.868368913,257.2819579,1.556497578,95.42587819
20,0.785254451,3.164110293,0.392133607,0.193071939,0.204964009,0.711872384,0.74533779,258.3767592,1.654218647,95.83193997
20,0.517632685,3.113026061,0.426360245,0.158780559,0.118211229,0.71148395,0.67694012,256.1765235,0.939566234,95.01587258
20,0.533973713,3.411341161,0.36412549,0.380840447,0.193293586,0.711323957,0.874404474,276.0668385,2.030159364,102.3931904
23,0.422808366,2.411792151,0.249615293,0.157319358,0.146834847,0.711255524,0.603576313,256.6807242,1.105180743,95.20288059
23,0.490121636,1.388778856,0.434199358,0.155154118,0.131896614,0.711105419,0.635381317,274.7844135,1.045201814,101.917539
20,0.523513346,1.718474175,0.216914303,0.294874728,0.160400258,0.711066561,0.825906302,275.2880804,1.602493431,102.104349
20,0.635787405,2.639852939,0.276457822,0.180919174,0.298608471,0.710952284,0.743349251,259.0529648,2.225944425,96.08274464
21,0.704800945,1.102930272,0.387874241,0.239941247,0.117639205,0.710864979,0.784875878,256.3281465,1.138452149,95.07210952
21,0.364753369,3.326418697,0.722471962,0.323726637,0.222381295,0.71080193,0.788818671,277.0761217,2.099287932,102.7675335
22,0.320887964,1.18208574,0.683151191,0.397133505,0.169057935,0.710796052,0.842812876,256.9956138,1.826408397,95.31967314
23,0.535190426,2.22226016,0.767520969,0.392056182,0.197628315,0.710688898,0.550027718,277.5095248,2.21284697,102.9282827
22,0.475055741,2.123335935,0.683750978,0.208308349,0.153402505,0.710679775,0.543921678,256.9749675,1.343042052,95.31201545
24,0.234723975,1.380378486,0.605051603,0.300208796,0.103517307,0.710614161,0.704257871,255.8057075,1.212385479,94.87833691
20,0.587639611,1.202882671,0.209570048,0.394207412,0.170955617,0.710374743,0.700091739,275.5358065,1.94591372,102.1962306
24,0.451365511,1.491760685,0.559319716,0.204958771,0.242685058,0.710005152,0.53751002,258.7769652,1.986875103,95.9803764
24,0.6,2.7,0.4,0.3,0.3,0.71,0.77,278.9194906,2.699781489,103.4512391
21,0.8,3.1,0.6,0.4,0.2,0.71,0.89,258.5360006,2.125852184,95.89100263
24,0.2,1.9,0.2,0.3,0.2,0.71,0.5,277.7571856,1.482309926,103.0201401
22,0.6,2.8,0.8,0.4,0.1,0.71,0.71,274.0438281,1.898140347,101.6428559
25,0.3,1.6,0.6,0.3,0.1,0.71,0.64,273.2519279,1.31687183,101.3491401
22,0.253523668,2.981958246,0.742266463,0.177299384,0.179779022,0.709874705,0.618981752,257.7481283,1.386262103,95.5987808
22,0.547959934,3.072431977,0.402925558,0.390044167,0.128876245,0.709813714,0.796167903,274.625421,1.632713742,101.8585687
24,0.532914462,1.348272696,0.30191972,0.335680459,0.130885067,0.709767662,0.513410985,275.4482594,1.554988793,102.1637594
23,0.439196056,2.358257199,0.330269081,0.16915365,0.142980764,0.709657394,0.672522154,256.1416365,1.101976323,95.00293296
22,0.795974519,1.283381645,0.314062515,0.211446062,0.238892391,0.709617039,0.835464024,277.4282513,1.960203701,102.8981384
21,0.241236393,1.604052385,0.468338039,0.273207205,0.268000063,0.709603929,0.764765911,258.7226073,2.25005711,95.96021504
23,0.465473315,1.544908531,0.754365674,0.164697993,0.133612921,0.709576205,0.896790082,255.5079527,0.984721224,94.76789966
22,0.256683509,2.499463728,0.349096202,0.361909592,0.200076753,0.709519946,0.664939863,258.3319194,1.957931829,95.8153089
24,0.386082281,2.369006506,0.692022157,0.26087199,0.288768584,0.709455304,0.678192694,277.8493377,2.457215037,103.0543194
21,0.359550547,2.959024688,0.763409981,0.228842007,0.273537985,0.709175233,0.636384404,278.0546977,2.205420578,103.1304874
24,0.587440543,2.905451664,0.556454986,0.202942224,0.14523054,0.709081979,0.798519121,255.9382819,1.242099414,94.92750875
22,0.394233691,2.072185395,0.340380087,0.389027862,0.145706422,0.708919333,0.543179523,256.8791675,1.753452839,95.27648323
21,0.794296781,2.45886172,0.310098872,0.21851354,0.241978781,0.708712496,0.730500475,258.0284679,2.006596044,95.70275875
21,0.645345413,1.45673466,0.581455122,0.298588565,0.193769584,0.708662936,0.636056157,257.6668325,1.845807965,95.56862817
24,0.53662989,1.472977241,0.781765697,0.36072579,0.101822298,0.708560591,0.864765444,255.6256538,1.461691773,94.81155498
22,0.507034477,3.223855617,0.219781887,0.216220029,0.194416161,0.708431129,0.858511078,257.2868379,1.587765119,95.42768818
21,0.568916952,3.05677661,0.505977492,0.179442652,0.23676305,0.708287403,0.671148048,276.9675898,1.834585914,102.7272791
21,0.564448705,1.190232354,0.460233885,0.300647847,0.242783026,0.708225671,0.804879364,276.9399179,2.228820545,102.7170156
22,0.354227448,3.360393551,0.648816355,0.156168626,0.18523207,0.708129991,0.699014687,257.1748529,1.38845019,95.38615295
23,0.547872794,1.688744063,0.696763973,0.179783578,0.180386482,0.708075544,0.824462269,274.7404969,1.406423979,101.9012503
21,0.734014175,2.797423414,0.774367892,0.161347862,0.248722904,0.70778137,0.851314907,276.1281715,1.873994655,102.4159388
23,0.756425843,1.687508746,0.321195582,0.29734628,0.290023614,0.707650725,0.817533664,277.0636385,2.625686879,102.7629035
22,0.467452663,3.085626096,0.415651059,0.348568794,0.148349231,0.707611925,0.738285503,274.2140442,1.630026215,101.705989
24,0.496869974,2.103499608,0.758059055,0.257739487,0.294306746,0.707277736,0.661308213,258.3184294,2.523311792,95.81030546
24,0.508412298,1.599365686,0.438274152,0.399289759,0.103748785,0.706671039,0.651997261,255.5870444,1.548633678,94.79723476
22,0.647861214,2.891989566,0.504434689,0.295837325,0.162046638,0.706460105,0.756693078,274.454614,1.65748797,101.7952163
21,0.241030813,2.811641805,0.350537891,0.214950421,0.11818847,0.706343769,0.807894571,273.7191983,0.98151198,101.5224507
21,0.749037003,2.237601433,0.548157177,0.250845003,0.156303467,0.706329606,0.724274957,255.801535,1.519399277,94.87678933
21,0.576347253,2.161674538,0.310365486,0.338994943,0.162760676,0.706130414,0.875286273,274.2070479,1.757089149,101.7033941
23,0.244165607,2.832630299,0.346797763,0.218544556,0.233584645,0.705987393,0.895273654,275.2703813,1.794919125,102.0977844
23,0.450112733,2.467136099,0.596232899,0.350018292,0.131119775,0.705868768,0.720104772,273.9959306,1.519995305,101.6250907
21,0.535330841,2.588635243,0.458690047,0.2511378,0.126549361,0.705772037,0.506858066,274.7723658,1.289709674,101.9130705
21,0.407892349,3.197499938,0.271186679,0.281468558,0.215979094,0.705653633,0.853626199,274.7023675,1.902273485,101.8871081
21,0.697941131,1.828899203,0.474355333,0.255574441,0.18523084,0.705582887,0.728603733,274.5193602,1.733022369,101.8192307
24,0.647929189,3.432426066,0.477072925,0.358711888,0.147996511,0.705357578,0.842555756,255.4988402,1.719483686,94.76451983
24,0.383044406,3.257647853,0.679876296,0.290842559,0.289680985,0.705295972,0.584095691,276.5786065,2.561574602,102.5830051
22,0.684701711,2.164672007,0.454593453,0.337905552,0.234165605,0.705240339,0.697494319,257.8495263,2.314815816,95.63638929
23,0.656381215,2.819397996,0.276248154,0.259081597,0.264581426,0.705222071,0.747446372,258.2663267,2.268136358,95.79098056
20,0.230555183,3.271617561,0.705473618,0.242967382,0.234736328,0.705208212,0.623431427,257.8399577,1.988035568,95.63284031
21,0.699957592,2.942984234,0.248960054,0.170481663,0.2398971,0.705176998,0.694284284,257.7229865,1.898330564,95.58945568
21,0.342380327,1.796985156,0.275168606,0.277294259,0.213689804,0.704982682,0.66434233,275.2660288,1.897972088,102.0961701
22,0.354745914,3.427826137,0.439451832,0.363898566,0.196353605,0.704937199,0.842555921,257.0585552,1.981614683,95.34301813
22,0.65121292,2.732310316,0.446000345,0.161684109,0.126570629,0.704775077,0.556817149,255.5875971,1.090631946,94.79743976
20,0.338735745,3.433991591,0.791114402,0.285252254,0.164786248,0.704463348,0.711151901,274.3851294,1.571778683,101.7694445
23,0.722423928,2.294844645,0.575467458,0.393167104,0.124524558,0.704453078,0.83029975,255.2246906,1.611997094,94.66283775
24,0.486481671,1.22483557,0.780805599,0.215560315,0.170029468,0.704414187,0.792920677,274.0363402,1.449076695,101.6400786
22,0.20159241,1.879391646,0.777102134,0.366548979,0.191261556,0.704035521,0.534383079,275.9346442,1.95144974,102.3441595
23,0.351072261,2.033528963,0.626599221,0.30309798,0.188359541,0.703576166,0.629483408,274.9368423,1.790025996,101.9740748
22,0.747382594,2.018600714,0.209226613,0.353970948,0.112057588,0.703515375,0.610099529,273.4864152,1.47174495,101.4361114
20,0.321573396,1.143440709,0.331648551,0.166247694,0.180482454,0.70350901,0.664377047,274.2667829,1.391990594,101.7255498
23,0.590159379,2.614775786,0.567901362,0.2508629,0.112677369,0.70345951,0.685182321,254.7964206,1.195179305,94.50399241
24,0.234020127,2.462796837,0.302798648,0.254928985,0.268185468,0.703439572,0.680787663,276.1159242,2.228702697,102.4113963
24,0.76785128,1.985871329,0.218926644,0.329281548,0.142338279,0.703423178,0.881344999,273.6466333,1.64954733,101.4955363
23,0.232735341,1.687892585,0.428550912,0.384101273,0.235793527,0.703142525,0.502303988,257.623459,2.397615825,95.55254093
21,0.256307832,3.287790595,0.23991498,0.153161221,0.211245535,0.702941658,0.675135762,274.6951335,1.497833019,101.884425
22,0.631310889,2.246026309,0.340067268,0.165420469,0.117335079,0.702643028,0.677811479,254.4452513,0.975853949,94.37374369
23,0.409216725,1.503996931,0.637241657,0.346384999,0.127526129,0.702496385,0.81038623,273.3127723,1.446043481,101.3717072
22,0.268766661,2.094014395,0.378946303,0.222512838,0.175350073,0.70241267,0.738841324,255.1131285,1.430275446,94.62145938
24,0.260741784,1.42800024,0.392407774,0.194019955,0.225442918,0.702246205,0.782039192,275.1296404,1.72298183,102.0455836
21,0.290275881,3.033332745,0.740311845,0.163457102,0.181188829,0.702157742,0.569811112,254.9237523,1.372452339,94.55121972
21,0.499432273,1.67966069,0.705773331,0.297715391,0.118618278,0.702144084,0.501458564,273.6934454,1.367168709,101.5128989
23,0.269512047,2.415862752,0.701622571,0.262256672,0.135798368,0.70201925,0.521573806,274.2223831,1.290926379,101.7090819
23,0.367790376,1.320240316,0.425132024,0.18034796,0.119833122,0.70200947,0.776384464,253.4853379,0.925483704,94.01771183
20,0.720001931,2.029020185,0.556787978,0.192245446,0.18586463,0.701861054,0.745549304,254.6973348,1.536469556,94.46724147
24,0.524630806,2.950176937,0.600609942,0.271153036,0.293090645,0.701182511,0.556644437,257.597805,2.545926957,95.54302587
21,0.619775632,1.231023307,0.316269102,0.228181066,0.129916479,0.701172298,0.508334832,253.983879,1.261046307,94.20262071
20,0.544625142,3.416219921,0.79712067,0.28184208,0.282955128,0.701143721,0.79429176,276.0138173,2.438231435,102.3735248
23,0.644856054,2.716962974,0.211963039,0.364556642,0.181371555,0.701104425,0.780269189,255.0193902,2.020368255,94.58669183
20,0.763803132,3.031518231,0.239161376,0.360569216,0.125495723,0.700957042,0.841585138,253.7439279,1.567364441,94.11362286
21,0.46749652,3.31583083,0.300078722,0.381042287,0.274330446,0.700896519,0.701669615,276.2343298,2.665984197,102.4553129
23,0.30973144,2.697061312,0.627291347,0.180207256,0.167522096,0.700764598,0.646978173,254.3036558,1.30379715,94.32122595
22,0.530500707,1.601221074,0.666124168,0.395315401,0.115351161,0.700667285,0.6098758,272.8114023,1.57762079,101.1857491
21,0.686894869,1.270689953,0.323350652,0.377571097,0.277528759,0.70040885,0.512723036,257.6532979,2.813831927,95.5636082
20,0.332835272,3.103564165,0.335953442,0.216332983,0.239588651,0.700137673,0.747864535,255.9774585,1.882204938,94.94203937
20,0.6,1.8,0.2,0.2,0.3,0.7,0.85,257.3614104,2.644968599,95.45534712
24,0.4,1.9,0.2,0.4,0.2,0.7,0.71,256.8454565,1.927363068,95.2639798
24,0.5,2.4,0.8,0.2,0.2,0.7,0.86,254.6981321,1.260741566,94.46753719
21,0.7,1.1,0.5,0.2,0.1,0.7,0.66,252.7224715,0.85399719,93.73476466
21,0.594749141,2.667150185,0.696858005,0.399076902,0.186736639,0.699962405,0.558225603,274.9856006,2.196532155,101.9921593
23,0.219673346,1.194719083,0.355478881,0.232144528,0.276850296,0.699926583,0.768693631,256.7644244,2.160574055,95.233925
20,0.371646751,1.365647675,0.774549737,0.302257425,0.243082734,0.699639095,0.620759004,276.2714423,2.21706491,102.4690779
21,0.384727958,2.801936911,0.31846063,0.165483859,0.269012605,0.699509684,0.889026403,256.2345573,1.980399174,95.0373973
23,0.784317695,3.188110572,0.701142255,0.316621636,0.232018461,0.699093975,0.84957522,255.6226427,2.260669002,94.81043818
20,0.540482501,1.155449867,0.255484094,0.348562194,0.216315514,0.699047323,0.634333658,255.7990996,2.16244661,94.87588604
24,0.307118796,2.6590342,0.306143325,0.304213781,0.179020111,0.698542401,0.716376014,273.478711,1.755212817,101.4332539
21,0.549007362,1.194288892,0.289897279,0.396112523,0.206498446,0.698059975,0.590376086,255.879564,2.264491893,94.90573027
